Geo Point;Geo Shape;Eindeutiger Identifikator des Unfalls;Beschreibung zum Unfalltyp;Beschreibung der Unfallschwerekategorie;Unfalljahr;Unfallmonat;Wochentag;Unfallstunde;Strassenart;Fussgängerbeteiligung;Fahrradbeteiligung;Motorradbeteiligung
47.55858684865488, 7.587230820688102;"{""coordinates"": [7.587230820688102, 47.55858684865488], ""type"": ""Point""}";2115;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2013;4;6 Samstag;23;Nebenstrasse;false;true;false
47.56521848537137, 7.561204483380616;"{""coordinates"": [7.561204483380616, 47.56521848537137], ""type"": ""Point""}";2124;Parkierunfall;1 Unfall mit Sachschaden;2013;4;2 Dienstag;;Nebenstrasse;false;false;false
47.5429816780006, 7.5948780429269185;"{""coordinates"": [7.594878042926918, 47.5429816780006], ""type"": ""Point""}";2125;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;4;3 Mittwoch;8;Nebenstrasse;false;false;false
47.55243457546587, 7.60112306334234;"{""coordinates"": [7.60112306334234, 47.55243457546587], ""type"": ""Point""}";2126;Einbiegeunfall;1 Unfall mit Sachschaden;2013;4;3 Mittwoch;8;Nebenstrasse;false;false;false
47.54997378170975, 7.584908671218889;"{""coordinates"": [7.584908671218889, 47.54997378170975], ""type"": ""Point""}";2133;Überqueren der Fahrbahn;1 Unfall mit Sachschaden;2013;4;5 Freitag;16;Nebenstrasse;false;false;false
47.567867353538276, 7.613847591568894;"{""coordinates"": [7.613847591568894, 47.567867353538276], ""type"": ""Point""}";2136;Parkierunfall;1 Unfall mit Sachschaden;2013;4;5 Freitag;;Nebenstrasse;false;false;false
47.54922074392116, 7.615566452935615;"{""coordinates"": [7.615566452935615, 47.54922074392116], ""type"": ""Point""}";2138;Auffahrunfall;1 Unfall mit Sachschaden;2013;4;6 Samstag;11;Autobahn;false;false;false
47.53943809320864, 7.601468688734845;"{""coordinates"": [7.601468688734845, 47.53943809320864], ""type"": ""Point""}";2139;Fussgängerunfall;2 Unfall mit Leichtverletzten;2013;4;6 Samstag;20;Nebenstrasse;true;false;false
47.562675344311664, 7.5968357898549685;"{""coordinates"": [7.596835789854969, 47.562675344311664], ""type"": ""Point""}";2141;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2013;4;7 Sonntag;11;Nebenstrasse;false;false;false
47.55874854638438, 7.613299473580922;"{""coordinates"": [7.613299473580922, 47.55874854638438], ""type"": ""Point""}";2145;Schleuder- oder Selbstunfall;2 Unfall mit Leichtverletzten;2013;4;1 Montag;0;Autobahn;false;false;false
47.55949832500638, 7.5984739309631255;"{""coordinates"": [7.598473930963126, 47.55949832500638], ""type"": ""Point""}";2149;Parkierunfall;1 Unfall mit Sachschaden;2013;4;2 Dienstag;6;Nebenstrasse;false;false;false
47.56250349504116, 7.6040105231023905;"{""coordinates"": [7.60401052310239, 47.56250349504116], ""type"": ""Point""}";2154;Parkierunfall;1 Unfall mit Sachschaden;2013;4;2 Dienstag;;Nebenstrasse;false;false;false
47.55632198557863, 7.5787082372023145;"{""coordinates"": [7.578708237202314, 47.55632198557863], ""type"": ""Point""}";2159;Abbiegeunfall;2 Unfall mit Leichtverletzten;2013;5;5 Freitag;8;Nebenstrasse;false;true;false
47.5735285007832, 7.598476076972895;"{""coordinates"": [7.598476076972895, 47.5735285007832], ""type"": ""Point""}";2165;Einbiegeunfall;1 Unfall mit Sachschaden;2013;5;6 Samstag;14;Nebenstrasse;false;false;false
47.53723082951451, 7.5909698427407655;"{""coordinates"": [7.590969842740765, 47.53723082951451], ""type"": ""Point""}";2167;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;5;6 Samstag;22;Nebenstrasse;false;false;false
47.54255133751096, 7.618838403683255;"{""coordinates"": [7.618838403683255, 47.54255133751096], ""type"": ""Point""}";2168;Frontalkollision;3 Unfall mit Schwerverletzten;2013;5;1 Montag;8;andere;false;true;false
47.57005137182732, 7.631822012627516;"{""coordinates"": [7.631822012627516, 47.57005137182732], ""type"": ""Point""}";2170;Parkierunfall;1 Unfall mit Sachschaden;2013;5;1 Montag;;Nebenstrasse;false;false;false
47.5640470977726, 7.563287992917195;"{""coordinates"": [7.563287992917195, 47.5640470977726], ""type"": ""Point""}";2171;Abbiegeunfall;2 Unfall mit Leichtverletzten;2013;5;2 Dienstag;11;Nebenstrasse;false;true;false
47.54600188953311, 7.558304538416661;"{""coordinates"": [7.558304538416661, 47.54600188953311], ""type"": ""Point""}";2173;Parkierunfall;1 Unfall mit Sachschaden;2013;5;2 Dienstag;;Nebenstrasse;false;false;false
47.55377947255814, 7.576429787422245;"{""coordinates"": [7.576429787422245, 47.55377947255814], ""type"": ""Point""}";2177;Fussgängerunfall;2 Unfall mit Leichtverletzten;2013;5;4 Donnerstag;18;Nebenstrasse;true;false;false
47.561730098334436, 7.590760697296303;"{""coordinates"": [7.590760697296303, 47.561730098334436], ""type"": ""Point""}";2185;Parkierunfall;1 Unfall mit Sachschaden;2013;5;6 Samstag;;Nebenstrasse;false;false;false
47.54550279121753, 7.592733535194769;"{""coordinates"": [7.592733535194769, 47.54550279121753], ""type"": ""Point""}";2186;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;5;7 Sonntag;0;Hauptstrasse;false;false;false
47.55990084028825, 7.586516987525596;"{""coordinates"": [7.586516987525596, 47.55990084028825], ""type"": ""Point""}";2193;Parkierunfall;1 Unfall mit Sachschaden;2013;5;2 Dienstag;11;Nebenstrasse;false;false;false
47.555402604644236, 7.580379825641433;"{""coordinates"": [7.580379825641433, 47.555402604644236], ""type"": ""Point""}";2195;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2013;5;3 Mittwoch;14;Nebenstrasse;false;false;false
47.56404711196184, 7.563274705089046;"{""coordinates"": [7.563274705089046, 47.56404711196184], ""type"": ""Point""}";2197;Abbiegeunfall;2 Unfall mit Leichtverletzten;2013;5;5 Freitag;11;Nebenstrasse;false;true;false
47.55517888512597, 7.612729792347167;"{""coordinates"": [7.612729792347167, 47.55517888512597], ""type"": ""Point""}";2198;Einbiegeunfall;3 Unfall mit Schwerverletzten;2013;5;5 Freitag;15;Nebenstrasse;false;false;false
47.57536433451138, 7.590919163789914;"{""coordinates"": [7.590919163789914, 47.57536433451138], ""type"": ""Point""}";2200;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;5;6 Samstag;3;Nebenstrasse;false;false;false
47.57566759631822, 7.634713174762634;"{""coordinates"": [7.634713174762634, 47.57566759631822], ""type"": ""Point""}";2202;Parkierunfall;1 Unfall mit Sachschaden;2013;5;6 Samstag;;Nebenstrasse;false;false;false
47.552597394430144, 7.59384337612025;"{""coordinates"": [7.59384337612025, 47.552597394430144], ""type"": ""Point""}";2203;Parkierunfall;1 Unfall mit Sachschaden;2013;5;2 Dienstag;16;Nebenstrasse;false;false;false
47.55199531042824, 7.593469650421237;"{""coordinates"": [7.593469650421237, 47.55199531042824], ""type"": ""Point""}";2207;Parkierunfall;1 Unfall mit Sachschaden;2013;5;3 Mittwoch;;andere;false;false;false
47.55325687674984, 7.577238835024522;"{""coordinates"": [7.577238835024522, 47.55325687674984], ""type"": ""Point""}";2209;Fussgängerunfall;2 Unfall mit Leichtverletzten;2013;5;4 Donnerstag;12;Nebenstrasse;true;false;false
47.54572173610626, 7.597130933644404;"{""coordinates"": [7.597130933644404, 47.54572173610626], ""type"": ""Point""}";2210;Auffahrunfall;2 Unfall mit Leichtverletzten;2013;5;4 Donnerstag;12;Hauptstrasse;false;false;false
47.58322866848695, 7.651556246802033;"{""coordinates"": [7.651556246802033, 47.58322866848695], ""type"": ""Point""}";2217;Parkierunfall;1 Unfall mit Sachschaden;2013;5;6 Samstag;15;Nebenstrasse;false;false;false
47.567411142287796, 7.634855565950427;"{""coordinates"": [7.634855565950427, 47.567411142287796], ""type"": ""Point""}";2218;Parkierunfall;1 Unfall mit Sachschaden;2013;5;6 Samstag;16;Nebenstrasse;false;false;false
47.575271932611315, 7.599451518263123;"{""coordinates"": [7.599451518263123, 47.575271932611315], ""type"": ""Point""}";2229;Einbiegeunfall;2 Unfall mit Leichtverletzten;2013;5;2 Dienstag;22;Hauptstrasse;false;false;false
47.54770867804048, 7.576440704706891;"{""coordinates"": [7.576440704706891, 47.54770867804048], ""type"": ""Point""}";2232;Einbiegeunfall;2 Unfall mit Leichtverletzten;2013;5;4 Donnerstag;10;Hauptstrasse;false;true;false
47.5542889891935, 7.593263733759522;"{""coordinates"": [7.593263733759522, 47.5542889891935], ""type"": ""Point""}";2237;Parkierunfall;1 Unfall mit Sachschaden;2013;5;4 Donnerstag;;Nebenstrasse;false;false;false
47.56276350601367, 7.5981382310172805;"{""coordinates"": [7.59813823101728, 47.56276350601367], ""type"": ""Point""}";2238;Parkierunfall;1 Unfall mit Sachschaden;2013;5;5 Freitag;14;Nebenstrasse;false;false;false
47.57157475944244, 7.650512954165822;"{""coordinates"": [7.650512954165822, 47.57157475944244], ""type"": ""Point""}";2242;Parkierunfall;1 Unfall mit Sachschaden;2013;5;5 Freitag;;Nebenstrasse;false;false;false
47.565621197035526, 7.593176958525392;"{""coordinates"": [7.593176958525392, 47.565621197035526], ""type"": ""Point""}";2253;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;6;3 Mittwoch;0;Nebenstrasse;false;false;false
47.57026480273805, 7.604194047868134;"{""coordinates"": [7.604194047868134, 47.57026480273805], ""type"": ""Point""}";2255;Überholunfall oder Fahrstreifenwechsel;3 Unfall mit Schwerverletzten;2013;6;3 Mittwoch;15;Autobahn;false;false;true
47.54169096209625, 7.59827452983871;"{""coordinates"": [7.59827452983871, 47.54169096209625], ""type"": ""Point""}";2256;Parkierunfall;2 Unfall mit Leichtverletzten;2013;6;4 Donnerstag;9;Nebenstrasse;false;true;false
47.570279350863004, 7.629922447987419;"{""coordinates"": [7.629922447987419, 47.570279350863004], ""type"": ""Point""}";2259;Parkierunfall;1 Unfall mit Sachschaden;2013;6;4 Donnerstag;;Nebenstrasse;false;false;false
47.56766358185752, 7.578272866552818;"{""coordinates"": [7.578272866552818, 47.56766358185752], ""type"": ""Point""}";2260;Parkierunfall;1 Unfall mit Sachschaden;2013;6;4 Donnerstag;;Nebenstrasse;false;false;false
47.55522353564314, 7.612942508696739;"{""coordinates"": [7.612942508696739, 47.55522353564314], ""type"": ""Point""}";2261;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;6;5 Freitag;11;Nebenstrasse;false;false;false
47.55423840560952, 7.616127792266521;"{""coordinates"": [7.616127792266521, 47.55423840560952], ""type"": ""Point""}";2265;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;6;6 Samstag;12;Autobahn;false;false;false
47.567248196999834, 7.6067892702699265;"{""coordinates"": [7.606789270269926, 47.567248196999834], ""type"": ""Point""}";2266;Parkierunfall;1 Unfall mit Sachschaden;2013;6;6 Samstag;15;Nebenstrasse;false;false;false
47.54165460328536, 7.617121962498074;"{""coordinates"": [7.617121962498074, 47.54165460328536], ""type"": ""Point""}";2269;Einbiegeunfall;1 Unfall mit Sachschaden;2013;6;7 Sonntag;1;Nebenstrasse;false;false;false
47.55249493383165, 7.589684880392541;"{""coordinates"": [7.589684880392541, 47.55249493383165], ""type"": ""Point""}";2270;Einbiegeunfall;1 Unfall mit Sachschaden;2013;6;7 Sonntag;5;Nebenstrasse;false;false;false
47.53684866293155, 7.607238057409007;"{""coordinates"": [7.607238057409007, 47.53684866293155], ""type"": ""Point""}";2275;Abbiegeunfall;2 Unfall mit Leichtverletzten;2013;6;2 Dienstag;7;Nebenstrasse;false;false;false
47.575018583376654, 7.600553876354271;"{""coordinates"": [7.600553876354271, 47.575018583376654], ""type"": ""Point""}";2276;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;6;2 Dienstag;16;Hauptstrasse;false;false;false
47.567845209211676, 7.560665662562165;"{""coordinates"": [7.560665662562165, 47.567845209211676], ""type"": ""Point""}";2278;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;6;3 Mittwoch;23;Nebenstrasse;false;false;false
47.56165283716963, 7.601350432653119;"{""coordinates"": [7.601350432653119, 47.56165283716963], ""type"": ""Point""}";2282;Parkierunfall;1 Unfall mit Sachschaden;2013;6;4 Donnerstag;;Nebenstrasse;false;false;false
47.56551023788137, 7.595448925873612;"{""coordinates"": [7.595448925873612, 47.56551023788137], ""type"": ""Point""}";2283;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;6;5 Freitag;17;Nebenstrasse;false;false;false
47.55165991370087, 7.595434823901784;"{""coordinates"": [7.595434823901784, 47.55165991370087], ""type"": ""Point""}";2284;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;6;6 Samstag;20;Nebenstrasse;false;false;false
47.567850717482294, 7.600478976411753;"{""coordinates"": [7.600478976411753, 47.567850717482294], ""type"": ""Point""}";2287;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2013;6;7 Sonntag;21;Nebenstrasse;false;false;false
47.54062472927181, 7.601857485398751;"{""coordinates"": [7.601857485398751, 47.54062472927181], ""type"": ""Point""}";2300;Parkierunfall;1 Unfall mit Sachschaden;2013;6;3 Mittwoch;;Nebenstrasse;false;false;false
47.54662599582917, 7.563513066001222;"{""coordinates"": [7.563513066001222, 47.54662599582917], ""type"": ""Point""}";2305;Parkierunfall;1 Unfall mit Sachschaden;2013;6;5 Freitag;13;Nebenstrasse;false;false;false
47.57060742241915, 7.59034743664043;"{""coordinates"": [7.59034743664043, 47.57060742241915], ""type"": ""Point""}";2311;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2013;6;1 Montag;19;Nebenstrasse;false;true;false
47.5622044005186, 7.585593247099122;"{""coordinates"": [7.585593247099122, 47.5622044005186], ""type"": ""Point""}";2313;Parkierunfall;1 Unfall mit Sachschaden;2013;6;1 Montag;;Nebenstrasse;false;false;false
47.59251547252012, 7.653534437795307;"{""coordinates"": [7.653534437795307, 47.59251547252012], ""type"": ""Point""}";2314;Fussgängerunfall;3 Unfall mit Schwerverletzten;2013;6;2 Dienstag;12;Hauptstrasse;true;false;false
47.53517963877314, 7.604576657355612;"{""coordinates"": [7.604576657355612, 47.53517963877314], ""type"": ""Point""}";2318;Parkierunfall;1 Unfall mit Sachschaden;2013;6;2 Dienstag;;Nebenstrasse;false;false;false
47.561440873279885, 7.591849425168687;"{""coordinates"": [7.591849425168687, 47.561440873279885], ""type"": ""Point""}";2320;Parkierunfall;2 Unfall mit Leichtverletzten;2013;6;3 Mittwoch;16;Nebenstrasse;false;true;false
47.56446334293353, 7.591406306675415;"{""coordinates"": [7.591406306675415, 47.56446334293353], ""type"": ""Point""}";2321;Parkierunfall;1 Unfall mit Sachschaden;2013;6;3 Mittwoch;17;Nebenstrasse;false;false;false
47.56945454147823, 7.604776260217462;"{""coordinates"": [7.604776260217462, 47.56945454147823], ""type"": ""Point""}";2324;Auffahrunfall;1 Unfall mit Sachschaden;2013;6;5 Freitag;17;Autobahn;false;false;false
47.57171548032898, 7.5742566527669695;"{""coordinates"": [7.574256652766969, 47.57171548032898], ""type"": ""Point""}";2326;Parkierunfall;1 Unfall mit Sachschaden;2013;6;5 Freitag;20;Nebenstrasse;false;false;false
47.56928427954261, 7.5911676063582005;"{""coordinates"": [7.591167606358201, 47.56928427954261], ""type"": ""Point""}";2330;Parkierunfall;1 Unfall mit Sachschaden;2013;6;7 Sonntag;;Nebenstrasse;false;false;false
47.56582552346406, 7.60794087127372;"{""coordinates"": [7.60794087127372, 47.56582552346406], ""type"": ""Point""}";2333;Abbiegeunfall;1 Unfall mit Sachschaden;2013;7;2 Dienstag;21;Nebenstrasse;false;false;false
47.54609145869624, 7.55866338958863;"{""coordinates"": [7.55866338958863, 47.54609145869624], ""type"": ""Point""}";2335;Fussgängerunfall;3 Unfall mit Schwerverletzten;2013;7;3 Mittwoch;13;Nebenstrasse;true;false;false
47.53909260494441, 7.604110679130005;"{""coordinates"": [7.604110679130005, 47.53909260494441], ""type"": ""Point""}";2345;Parkierunfall;1 Unfall mit Sachschaden;2013;7;5 Freitag;15;andere;false;false;false
47.55455308870516, 7.576298927155095;"{""coordinates"": [7.576298927155095, 47.55455308870516], ""type"": ""Point""}";2347;Parkierunfall;1 Unfall mit Sachschaden;2013;7;5 Freitag;;Nebenstrasse;false;false;false
47.571527014162896, 7.636771149477495;"{""coordinates"": [7.636771149477495, 47.571527014162896], ""type"": ""Point""}";2348;Parkierunfall;1 Unfall mit Sachschaden;2013;7;5 Freitag;;Nebenstrasse;false;false;false
47.571904171288296, 7.608691100748272;"{""coordinates"": [7.608691100748272, 47.571904171288296], ""type"": ""Point""}";2349;Parkierunfall;1 Unfall mit Sachschaden;2013;7;5 Freitag;;Nebenstrasse;false;false;false
47.573663678676326, 7.598277127596162;"{""coordinates"": [7.598277127596162, 47.573663678676326], ""type"": ""Point""}";2351;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;7;6 Samstag;13;Nebenstrasse;false;false;false
47.55547721502491, 7.570442305805058;"{""coordinates"": [7.570442305805058, 47.55547721502491], ""type"": ""Point""}";2354;Parkierunfall;1 Unfall mit Sachschaden;2013;7;6 Samstag;;Nebenstrasse;false;false;false
47.55518771988267, 7.61283610643988;"{""coordinates"": [7.61283610643988, 47.55518771988267], ""type"": ""Point""}";2368;Auffahrunfall;2 Unfall mit Leichtverletzten;2013;7;5 Freitag;8;Nebenstrasse;false;false;false
47.56777088202854, 7.606060032921481;"{""coordinates"": [7.606060032921481, 47.56777088202854], ""type"": ""Point""}";2369;Einbiegeunfall;1 Unfall mit Sachschaden;2013;7;5 Freitag;14;Nebenstrasse;false;false;false
47.54554228272861, 7.5755052933436815;"{""coordinates"": [7.575505293343682, 47.54554228272861], ""type"": ""Point""}";2379;Schleuder- oder Selbstunfall;2 Unfall mit Leichtverletzten;2013;7;2 Dienstag;12;Nebenstrasse;false;false;true
47.55304057317028, 7.584970208464642;"{""coordinates"": [7.584970208464642, 47.55304057317028], ""type"": ""Point""}";2381;Parkierunfall;1 Unfall mit Sachschaden;2013;7;2 Dienstag;;Nebenstrasse;false;false;false
47.54976794136223, 7.560558005699849;"{""coordinates"": [7.560558005699849, 47.54976794136223], ""type"": ""Point""}";2382;Parkierunfall;1 Unfall mit Sachschaden;2013;7;2 Dienstag;;Nebenstrasse;false;false;false
47.55633417191042, 7.576024510472749;"{""coordinates"": [7.576024510472749, 47.55633417191042], ""type"": ""Point""}";2384;Parkierunfall;1 Unfall mit Sachschaden;2013;7;3 Mittwoch;;Nebenstrasse;false;false;false
47.55993698532097, 7.612453005477448;"{""coordinates"": [7.612453005477448, 47.55993698532097], ""type"": ""Point""}";2389;Abbiegeunfall;2 Unfall mit Leichtverletzten;2013;7;5 Freitag;16;Nebenstrasse;false;false;false
47.548521798229885, 7.588052999644638;"{""coordinates"": [7.588052999644638, 47.548521798229885], ""type"": ""Point""}";2397;Auffahrunfall;2 Unfall mit Leichtverletzten;2013;7;2 Dienstag;13;Nebenstrasse;false;false;false
47.54369819926595, 7.597085079999913;"{""coordinates"": [7.597085079999913, 47.54369819926595], ""type"": ""Point""}";2398;Parkierunfall;1 Unfall mit Sachschaden;2013;7;2 Dienstag;14;Nebenstrasse;false;false;false
47.57139615458061, 7.570375248605761;"{""coordinates"": [7.570375248605761, 47.57139615458061], ""type"": ""Point""}";2400;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;7;3 Mittwoch;16;Autobahn;false;false;false
